Week,Gross,Pot_Gross,Potential_Gross_Percent,Average_Paid_Ticket,Top_Ticket,Seats_Sold,Total_Seats,Capacity,Show_Name,Type,Year,Month,Season
12/26/10,481812,1031750,0.467,97.73,250,4930,8180,0.603,Donny And Mariea Broadway Christmas,Musical,2010,12,Winter
12/26/10,1156942,1172640,0.9866,127.61,350,9066,9824,0.923,Jersey Boys,Musical,2010,12,Winter
12/26/10,1100286,1407240,0.7819,104.85,300,10494,12152,0.864,The Addams Family,Musical,2010,12,Winter
12/26/10,241849,826800,0.2925,64.39,125,3756,7760,0.484,Women On The Verge Of A Nervous Breakdown,Musical,2010,12,Winter
12/26/10,866804,1212218,0.7151,94.38,200,9184,10486,0.876,Mamma Mia ,Musical,2010,12,Winter
12/26/10,452435,652195,0.6937,111.68,300,4051,5628,0.72,Driving Miss Daisy,Play,2010,12,Winter
12/26/10,539810,1161073,0.4649,80.5,250,6706,11963,0.561,American Idiot,Musical,2010,12,Winter
12/26/10,1099420,1064735,1.0326,132.89,300,8273,8064,1.026,The Merchant Of Venice,Play,2010,12,Winter
12/26/10,1572836,1741880,0.903,134.02,352,11736,12816,0.916,Elf,Musical,2010,12,Winter
12/26/10,155816,428520,0.3636,71.61,180,2176,4696,0.463,Colin Quinnlong Story Short,Play,2010,12,Winter
12/26/10,244500,788578,0.3101,56.83,127,4302,7014,0.613,Brief Encounter,Play,2010,12,Winter
1/2/11,434859,602380,0.7219,73.2,200,5941,6176,0.962,Next To Normal,Musical,2011,1,Winter
1/2/11,1372391,1172640,1.1703,139.4,350,9845,9824,1.002,Jersey Boys,Musical,2011,1,Winter
1/2/11,1993520,1526632,1.3058,148.53,250,13422,13416,1,The Lion King,Musical,2011,1,Winter
1/2/11,261451,428520,0.6101,73.11,180,3576,4696,0.761,Colin Quinnlong Story Short,Play,2011,1,Winter
1/2/11,1404356,1696090,0.828,94.66,190,14836,15928,0.931,Raina Tribute To The Beatles On Broadway,Play,2011,1,Winter
1/2/11,1092305,1259184,0.8675,97.77,250,11172,11760,0.95,Memphis,Musical,2011,1,Winter
1/2/11,582218,766080,0.76,115.84,300,5026,6432,0.781,Driving Miss Daisy,Play,2011,1,Winter
1/2/11,1492701,1410175,1.0585,104.25,199,14319,14376,0.996,Mary Poppins,Musical,2011,1,Winter
1/2/11,431986,619050,0.6978,110.71,250,3902,4908,0.795,Donny And Mariea Broadway Christmas,Musical,2011,1,Winter
1/2/11,921309,1185705,0.777,105.1,185,8766,9720,0.902,Chicago,Musical,2011,1,Winter
1/2/11,1518486,1701825,0.8923,119.79,250,12676,12789,0.991,Billy Elliotthe Musical,Musical,2011,1,Winter
1/2/11,997714,982981,1.015,105.1,225,9493,9270,1.024,Fela ,Musical,2011,1,Winter
1/2/11,456335,936410,0.4873,69.5,250,6566,9711,0.676,Time Stands Still,Play,2011,1,Winter
1/2/11,627556,877710,0.715,94.48,297,6642,7448,0.892,A Little Night Music,Musical,2011,1,Winter
1/2/11,308549,1030547,0.2994,68.83,300,4483,9063,0.495,La Bete,Play,2011,1,Winter
1/2/11,665907,1066334,0.6245,93.12,250,7151,9513,0.752,La Cage Aux Folles 2010 2011,Musical,2011,1,Winter
1/2/11,731576,805272,0.9085,100.59,225,7273,7976,0.912,Rock Of Ages,Musical,2011,1,Winter
1/2/11,1390531,1530815,0.9084,109.14,200,12741,12920,0.986,The Phantom Of The Opera,Musical,2011,1,Winter
1/2/11,1408509,1407240,1.0009,123.2,300,11433,12152,0.941,The Addams Family,Musical,2011,1,Winter
1/2/11,1353837,1686918,0.8026,108.4,200,12489,13482,0.926,Mamma Mia ,Musical,2011,1,Winter
1/2/11,1183038,1492808,0.7925,88.12,250,13426,15381,0.873,American Idiot,Musical,2011,1,Winter
1/2/11,2228235,1566495,1.4224,153.97,300,14472,14472,1,Wicked,Musical,2011,1,Winter
1/2/11,1175750,1066275,1.1027,142.24,300,8266,8064,1.025,The Merchant Of Venice,Play,2011,1,Winter
1/2/11,377877,826800,0.457,60.43,125,6253,7760,0.806,Women On The Verge Of A Nervous Breakdown,Musical,2011,1,Winter
1/2/11,1336579,1826920,0.7316,110.65,250,12079,13976,0.864,Promises Promises,Musical,2011,1,Winter
1/2/11,1344993,1354795,0.9928,140.81,352,9552,9968,0.958,Elf,Musical,2011,1,Winter
1/2/11,236459,880750,0.2685,53.02,115,4460,8344,0.535,A Free Man Of Color,Play,2011,1,Winter
1/2/11,1880833,1962325,0.9585,121.79,275,15443,15440,1,Spider Man Turn Off The Dark,Musical,2011,1,Winter
1/2/11,993845,1102770,0.9012,114.04,225,8715,9495,0.918,The Pee Wee Herman Show,Play,2011,1,Winter
1/2/11,1050924,1159600,0.9063,101.48,300,10356,10752,0.963,In The Heights,Musical,2011,1,Winter
1/2/11,605169,1203101,0.503,81.79,250,7399,10926,0.677,Million Dollar Quartet,Play,2011,1,Winter
1/2/11,411174,885200,0.4645,59.88,127,6867,8016,0.857,Brief Encounter,Play,2011,1,Winter
1/2/11,235694,652200,0.3614,56.83,117,4147,5920,0.701,The Importance Of Being Earnest,Play,2011,1,Winter
1/2/11,390654,726800,0.5375,75.93,200,5145,6320,0.814,Lombardi,Play,2011,1,Winter
1/2/11,1403667,1392960,1.0077,107.64,300,13040,13576,0.961,West Side Story,Musical,2011,1,Winter
1/2/11,697839,978075,0.7135,84.72,190,8237,8240,1,Bloody Bloody Andrew Jackson,Musical,2011,1,Winter
1/9/11,1114050,1066275,1.0448,134.79,300,8265,8064,1.025,The Merchant Of Venice,Play,2011,1,Winter
1/9/11,910430,1382990,0.6583,75.25,161.5,12098,14376,0.842,Mary Poppins,Musical,2011,1,Winter
1/9/11,1550640,1526632,1.0157,121.21,250,12793,13416,0.954,The Lion King,Musical,2011,1,Winter
1/9/11,628628,805272,0.7806,81.17,225,7745,7976,0.971,Rock Of Ages,Musical,2011,1,Winter
1/9/11,548562,953640,0.5752,81.83,185,6704,8640,0.776,Chicago,Musical,2011,1,Winter
1/9/11,938010,1407240,0.6666,89.39,300,10494,12152,0.864,The Addams Family,Musical,2011,1,Winter
1/9/11,1083254,1159600,0.9342,99.97,300,10836,10752,1.008,In The Heights,Musical,2011,1,Winter
1/9/11,802972,1385392,0.5796,84.51,200,9502,11984,0.793,Mamma Mia ,Musical,2011,1,Winter
1/9/11,808761,1349510,0.5993,79.37,200,10190,12920,0.789,The Phantom Of The Opera,Musical,2011,1,Winter
1/9/11,452936,615920,0.7354,72.41,200,6255,6176,1.013,Next To Normal,Musical,2011,1,Winter
1/9/11,522006,744330,0.7013,102.37,300,5099,6432,0.793,Driving Miss Daisy,Play,2011,1,Winter
1/9/11,931502,1327900,0.7015,84.67,250,11002,11368,0.968,Billy Elliotthe Musical,Musical,2011,1,Winter
1/9/11,269557,652200,0.4133,50.95,117,5291,5920,0.894,The Importance Of Being Earnest,Play,2011,1,Winter
1/9/11,423658,1109700,0.3818,66.59,250,6362,9712,0.655,Million Dollar Quartet,Play,2011,1,Winter
1/9/11,1588456,1566495,1.014,109.76,300,14472,14472,1,Wicked,Musical,2011,1,Winter
1/9/11,1588514,1970240,0.8063,102.86,275,15443,15440,1,Spider Man Turn Off The Dark,Musical,2011,1,Winter
1/9/11,952123,1492808,0.6378,86.79,250,10971,13672,0.802,American Idiot,Musical,2011,1,Winter
1/9/11,827364,1184940,0.6982,81.84,250,10110,11760,0.86,Memphis,Musical,2011,1,Winter
1/9/11,329843,726800,0.4538,68.4,200,4822,6320,0.763,Lombardi,Play,2011,1,Winter
1/9/11,286415,880750,0.3252,52.22,115,5485,8344,0.657,A Free Man Of Color,Play,2011,1,Winter
1/9/11,1068423,1172640,0.9111,111.13,350,9614,9824,0.979,Jersey Boys,Musical,2011,1,Winter
1/9/11,960485,1026050,0.9361,86.82,190,11063,11584,0.955,Raina Tribute To The Beatles On Broadway,Play,2011,1,Winter
1/9/11,335673,920614,0.3646,61.65,300,5445,8056,0.676,La Bete,Play,2011,1,Winter
1/9/11,344036,739430,0.4653,70.08,250,4909,7553,0.65,Time Stands Still,Play,2011,1,Winter
1/9/11,217312,428520,0.5071,60.99,165,3563,4696,0.759,Colin Quinnlong Story Short,Play,2011,1,Winter
1/9/11,737852,877710,0.8407,100.18,297,7365,7448,0.989,A Little Night Music,Musical,2011,1,Winter
1/9/11,529448,906512,0.5841,82.52,250,6416,8456,0.759,La Cage Aux Folles 2010 2011,Musical,2011,1,Winter
1/16/11,363619,842920,0.4314,70.89,250,5129,8632,0.594,Time Stands Still,Play,2011,1,Winter
1/16/11,1540868,1566495,0.9836,108.3,300,14228,14472,0.983,Wicked,Musical,2011,1,Winter
1/16/11,936316,1407240,0.6654,97.78,300,9576,12152,0.788,The Addams Family,Musical,2011,1,Winter
1/16/11,619525,1492808,0.415,66.46,250,9322,13672,0.682,American Idiot,Musical,2011,1,Winter
1/16/11,552653,615920,0.8973,92.82,200,5954,6176,0.964,Next To Normal,Musical,2011,1,Winter
1/16/11,695507,1385392,0.502,78.03,200,8913,11984,0.744,Mamma Mia ,Musical,2011,1,Winter
1/16/11,723216,1349510,0.5359,71.57,200,10105,12920,0.782,The Phantom Of The Opera,Musical,2011,1,Winter
1/16/11,528621,906512,0.5831,84.23,250,6276,8456,0.742,La Cage Aux Folles 2010 2011,Musical,2011,1,Winter
1/16/11,456566,1109700,0.4114,74.85,250,6100,9712,0.628,Million Dollar Quartet,Play,2011,1,Winter
1/16/11,851643,1327900,0.6413,84.49,250,10080,11368,0.887,Billy Elliotthe Musical,Musical,2011,1,Winter
1/16/11,404096,726800,0.556,81.52,200,4957,6320,0.784,Lombardi,Play,2011,1,Winter
1/16/11,524894,744330,0.7052,105.23,300,4988,6432,0.775,Driving Miss Daisy,Play,2011,1,Winter
1/16/11,681640,1233520,0.5526,82.64,190,8248,11584,0.712,Raina Tribute To The Beatles On Broadway,Play,2011,1,Winter
1/16/11,1258330,1485595,0.847,108.57,275,11590,11580,1.001,Spider Man Turn Off The Dark,Musical,2011,1,Winter
1/16/11,492842,953640,0.5168,75.9,185,6493,8640,0.752,Chicago,Musical,2011,1,Winter
1/16/11,974615,1172640,0.8311,113.79,350,8565,9824,0.872,Jersey Boys,Musical,2011,1,Winter
1/16/11,729246,1184940,0.6154,79.4,250,9184,11760,0.781,Memphis,Musical,2011,1,Winter
1/16/11,187617,428520,0.4378,57.39,165,3269,4696,0.696,Colin Quinnlong Story Short,Play,2011,1,Winter
1/16/11,1334354,1526632,0.8741,118.99,250,11214,13416,0.836,The Lion King,Musical,2011,1,Winter
1/16/11,758117,1382990,0.5482,73.62,161.5,10298,14376,0.716,Mary Poppins,Musical,2011,1,Winter
1/16/11,282607,681800,0.4145,50.43,117,5604,5920,0.947,The Importance Of Being Earnest,Play,2011,1,Winter
1/23/11,168862,428520,0.3941,58.65,165,2879,4696,0.613,Colin Quinnlong Story Short,Play,2011,1,Winter
1/23/11,993169,1526632,0.6506,107.61,250,9229,13416,0.688,The Lion King,Musical,2011,1,Winter
1/23/11,356833,681800,0.5234,63.82,122,5591,5920,0.944,The Importance Of Being Earnest,Play,2011,1,Winter
1/23/11,557476,1349510,0.4131,66.3,200,8408,12920,0.651,The Phantom Of The Opera,Musical,2011,1,Winter
1/23/11,480577,744330,0.6457,98.97,300,4856,6432,0.755,Driving Miss Daisy,Play,2011,1,Winter
1/23/11,901450,1492808,0.6039,94.62,250,9527,13672,0.697,American Idiot,Musical,2011,1,Winter
1/23/11,698848,1184940,0.5898,70.8,250,9871,11760,0.839,Memphis,Musical,2011,1,Winter
1/23/11,427608,1109700,0.3853,77.73,250,5501,9712,0.566,Million Dollar Quartet,Play,2011,1,Winter
1/23/11,1338162,1727918,0.7744,104.15,275,12849,13510,0.951,Spider Man Turn Off The Dark,Musical,2011,1,Winter
1/23/11,709646,1407240,0.5043,88.15,300,8050,12152,0.662,The Addams Family,Musical,2011,1,Winter
1/23/11,571885,1376642,0.4154,69.54,161.5,8224,14376,0.572,Mary Poppins,Musical,2011,1,Winter
1/23/11,425058,842920,0.5043,66.11,250,6430,8632,0.745,Time Stands Still,Play,2011,1,Winter
1/23/11,316283,726800,0.4352,77.83,200,4064,6320,0.643,Lombardi,Play,2011,1,Winter
1/23/11,739234,1327900,0.5567,80.44,250,9190,11368,0.808,Billy Elliotthe Musical,Musical,2011,1,Winter
1/23/11,527026,1385392,0.3804,77.49,200,6801,11984,0.568,Mamma Mia ,Musical,2011,1,Winter
1/23/11,1401082,1566495,0.8944,100.28,300,13972,14472,0.965,Wicked,Musical,2011,1,Winter
1/23/11,330062,953640,0.3461,72.03,185,4582,8640,0.53,Chicago,Musical,2011,1,Winter
1/23/11,466933,906512,0.5151,83.08,250,5620,8456,0.665,La Cage Aux Folles 2010 2011,Musical,2011,1,Winter
1/23/11,933386,1172640,0.796,112.74,350,8279,9824,0.843,Jersey Boys,Musical,2011,1,Winter
1/30/11,335106,834435,0.4016,70.91,185,4726,7560,0.625,Chicago,Musical,2011,1,Winter
1/30/11,1308560,1566495,0.8353,98.15,300,13332,14472,0.921,Wicked,Musical,2011,1,Winter
1/30/11,491455,906512,0.5421,78.94,250,6226,8456,0.736,La Cage Aux Folles 2010 2011,Musical,2011,1,Winter
1/30/11,464485,1109700,0.4186,76.02,250,6110,9712,0.629,Million Dollar Quartet,Play,2011,1,Winter
1/30/11,345672,726800,0.4756,71.16,200,4858,6320,0.769,Lombardi,Play,2011,1,Winter
1/30/11,962259,1172640,0.8206,108.56,350,8864,9824,0.902,Jersey Boys,Musical,2011,1,Winter
1/30/11,1293098,1727918,0.7484,103.82,275,12455,13510,0.922,Spider Man Turn Off The Dark,Musical,2011,1,Winter
1/30/11,761963,1327900,0.5738,74.4,250,10241,11368,0.901,Billy Elliotthe Musical,Musical,2011,1,Winter
1/30/11,162684,428520,0.3796,57.63,165,2823,4696,0.601,Colin Quinnlong Story Short,Play,2011,1,Winter
1/30/11,1139161,1526632,0.7462,100.92,250,11288,13416,0.841,The Lion King,Musical,2011,1,Winter
1/30/11,362909,681800,0.5323,68.5,122,5298,5920,0.895,The Importance Of Being Earnest,Play,2011,1,Winter
1/30/11,458007,842920,0.5434,64.01,250,7155,8632,0.829,Time Stands Still,Play,2011,1,Winter
1/30/11,654084,1184940,0.552,72.34,250,9042,11760,0.769,Memphis,Musical,2011,1,Winter
1/30/11,433151,744330,0.5819,102.25,300,4236,6432,0.659,Driving Miss Daisy,Play,2011,1,Winter
1/30/11,893262,1492808,0.5984,91.98,250,9711,13672,0.71,American Idiot,Musical,2011,1,Winter
1/30/11,567119,1349510,0.4202,58.81,200,9644,12920,0.746,The Phantom Of The Opera,Musical,2011,1,Winter
1/30/11,508770,1385392,0.3672,69.8,200,7289,11984,0.608,Mamma Mia ,Musical,2011,1,Winter
1/30/11,770143,1407240,0.5473,85.13,300,9047,12152,0.744,The Addams Family,Musical,2011,1,Winter
1/30/11,625493,1376642,0.4544,65.52,161.5,9547,14376,0.664,Mary Poppins,Musical,2011,1,Winter
2/6/11,695007,1327900,0.5234,71.41,250,9732,11368,0.856,Billy Elliotthe Musical,Musical,2011,2,Winter
2/6/11,508371,1349510,0.3767,66.72,200,7620,12920,0.59,The Phantom Of The Opera,Musical,2011,2,Winter
2/6/11,274019,726800,0.377,67.78,200,4043,6320,0.64,Lombardi,Play,2011,2,Winter
2/6/11,337405,1109700,0.3041,74.43,250,4533,9712,0.467,Million Dollar Quartet,Play,2011,2,Winter
2/6/11,602099,1376642,0.4374,60.42,161.5,9966,14376,0.693,Mary Poppins,Musical,2011,2,Winter
2/6/11,656967,1184940,0.5544,72.23,250,9095,11760,0.773,Memphis,Musical,2011,2,Winter
2/6/11,343159,953640,0.3598,69.59,185,4931,8640,0.571,Chicago,Musical,2011,2,Winter
2/6/11,541521,1385392,0.3909,70.46,200,7685,11984,0.641,Mamma Mia ,Musical,2011,2,Winter
2/6/11,157063,428520,0.3665,51.48,165,3051,4696,0.65,Colin Quinnlong Story Short,Play,2011,2,Winter
2/6/11,1214880,1566495,0.7755,94.3,300,12883,14472,0.89,Wicked,Musical,2011,2,Winter
2/6/11,866391,1172640,0.7388,99.3,350,8725,9824,0.888,Jersey Boys,Musical,2011,2,Winter
2/6/11,358829,681800,0.5263,68.35,122,5250,5920,0.887,The Importance Of Being Earnest,Play,2011,2,Winter
2/6/11,546256,1492808,0.3659,69.89,250,7816,13672,0.572,American Idiot,Musical,2011,2,Winter
2/6/11,1297283,1970240,0.6584,99.05,275,13097,15440,0.848,Spider Man Turn Off The Dark,Musical,2011,2,Winter
2/6/11,470138,906512,0.5186,78.07,250,6022,8456,0.712,La Cage Aux Folles 2010 2011,Musical,2011,2,Winter
2/6/11,1089357,1526632,0.7136,92.59,250,11766,13416,0.877,The Lion King,Musical,2011,2,Winter
2/6/11,1094515,1066275,1.0265,135.63,300,8070,8064,1.001,The Merchant Of Venice,Play,2011,2,Winter
2/6/11,641036,1407240,0.4555,83.52,300,7675,12152,0.632,The Addams Family,Musical,2011,2,Winter
2/6/11,278831,655820,0.4252,59.77,300,4665,5628,0.829,Driving Miss Daisy,Play,2011,2,Winter
2/13/11,1105451,1066275,1.0367,135.57,300,8154,8064,1.011,The Merchant Of Venice,Play,2011,2,Winter
2/13/11,592562,906512,0.6537,86.85,250,6823,8456,0.807,La Cage Aux Folles 2010 2011,Musical,2011,2,Winter
2/13/11,264044,681195,0.3876,62.84,300,4202,5628,0.747,Driving Miss Daisy,Play,2011,2,Winter
2/13/11,648616,1349510,0.4806,67.85,200,9560,12920,0.74,The Phantom Of The Opera,Musical,2011,2,Winter
2/13/11,265719,564744,0.4705,56.91,116,4669,5200,0.898,Good People,Play,2011,2,Winter
2/13/11,404225,953640,0.4239,76.76,185,5266,8640,0.609,Chicago,Musical,2011,2,Winter
2/13/11,407442,628215,0.6486,85.06,225,4790,5355,0.894,That Championship Season,Play,2011,2,Winter
2/13/11,580278,1385392,0.4189,75.84,200,7651,11984,0.638,Mamma Mia ,Musical,2011,2,Winter
2/13/11,161672,428520,0.3773,59.22,165,2730,4696,0.581,Colin Quinnlong Story Short,Play,2011,2,Winter
2/13/11,1436121,1566495,0.9168,102.4,300,14024,14472,0.969,Wicked,Musical,2011,2,Winter
2/13/11,754417,1376642,0.548,64.57,161.5,11684,14376,0.813,Mary Poppins,Musical,2011,2,Winter
2/13/11,981264,1172640,0.8368,104.76,350,9367,9824,0.953,Jersey Boys,Musical,2011,2,Winter
2/13/11,437885,1109700,0.3946,76.27,250,5741,9712,0.591,Million Dollar Quartet,Play,2011,2,Winter
2/13/11,705850,1184940,0.5957,76.61,250,9214,11760,0.784,Memphis,Musical,2011,2,Winter
2/13/11,796659,1327900,0.5999,76.78,250,10376,11368,0.913,Billy Elliotthe Musical,Musical,2011,2,Winter
2/13/11,977545,1492808,0.6548,89.49,250,10923,13672,0.799,American Idiot,Musical,2011,2,Winter
2/13/11,385969,681800,0.5661,67.31,122,5734,5920,0.969,The Importance Of Being Earnest,Play,2011,2,Winter
2/13/11,755197,1407240,0.5367,81.33,300,9286,12152,0.764,The Addams Family,Musical,2011,2,Winter
2/13/11,1330014,1970240,0.6751,92.05,275,14449,15440,0.936,Spider Man Turn Off The Dark,Musical,2011,2,Winter
2/13/11,471431,916640,0.5143,62.92,225,7492,8464,0.885,Raina Tribute To The Beatles On Broadway,Play,2011,2,Winter
2/13/11,1282552,1526632,0.8401,104.84,250,12234,13416,0.912,The Lion King,Musical,2011,2,Winter
2/13/11,361387,726800,0.4972,81.17,200,4452,6320,0.704,Lombardi,Play,2011,2,Winter
2/20/11,391998,726800,0.5393,76.8,200,5104,6320,0.808,Lombardi,Play,2011,2,Winter
2/20/11,1526036,1566495,0.9742,108.23,300,14100,14472,0.974,Wicked,Musical,2011,2,Winter
2/20/11,870028,1376642,0.632,78.2,161.5,11126,14376,0.774,Mary Poppins,Musical,2011,2,Winter
2/20/11,1125273,1066275,1.0553,136.13,300,8266,8064,1.025,The Merchant Of Venice,Play,2011,2,Winter
2/20/11,174730,428520,0.4078,60.4,165,2893,4696,0.616,Colin Quinnlong Story Short,Play,2011,2,Winter
2/20/11,1144030,1492808,0.7664,96.86,250,11811,13672,0.864,American Idiot,Musical,2011,2,Winter
2/20/11,742499,1184940,0.6266,82.27,250,9025,11760,0.767,Memphis,Musical,2011,2,Winter
2/20/11,764201,1385392,0.5516,78.52,200,9732,11984,0.812,Mamma Mia ,Musical,2011,2,Winter
2/20/11,986328,1172640,0.8411,111.78,350,8824,9824,0.898,Jersey Boys,Musical,2011,2,Winter
2/20/11,571383,953640,0.5992,81.67,185,6996,8640,0.81,Chicago,Musical,2011,2,Winter
2/20/11,636883,1101350,0.5783,84,225,7582,8568,0.885,That Championship Season,Play,2011,2,Winter
2/20/11,462877,1109700,0.4171,68.93,250,6715,9712,0.691,Million Dollar Quartet,Play,2011,2,Winter
2/20/11,873024,1327900,0.6574,84.07,250,10384,11368,0.913,Billy Elliotthe Musical,Musical,2011,2,Winter
2/20/11,458407,906512,0.5057,76.7,250,5977,8456,0.707,La Cage Aux Folles 2010 2011,Musical,2011,2,Winter
2/20/11,949966,1407240,0.6751,95.76,300,9920,12152,0.816,The Addams Family,Musical,2011,2,Winter
2/20/11,498098,916640,0.5434,62.31,225,7994,8464,0.944,Raina Tribute To The Beatles On Broadway,Play,2011,2,Winter
2/20/11,1476828,1970240,0.7496,104.63,275,14115,15440,0.914,Spider Man Turn Off The Dark,Musical,2011,2,Winter
2/20/11,718551,1349510,0.5325,77.8,200,9236,12920,0.715,The Phantom Of The Opera,Musical,2011,2,Winter
2/20/11,1534779,1526632,1.0053,121.46,250,12636,13416,0.942,The Lion King,Musical,2011,2,Winter
2/20/11,296666,564744,0.5253,62.56,121,4742,5200,0.912,Good People,Play,2011,2,Winter
2/20/11,334457,681195,0.491,82.16,300,4071,5628,0.723,Driving Miss Daisy,Play,2011,2,Winter
2/20/11,393099,681800,0.5766,68.29,122,5756,5920,0.972,The Importance Of Being Earnest,Play,2011,2,Winter
2/27/11,74305,107500,0.6912,78.38,225,948,1035,0.916,Arcadia,Play,2011,2,Winter
2/27/11,1660095,1566495,1.0598,114.71,300,14472,14472,1,Wicked,Musical,2011,2,Winter
2/27/11,1062895,1172640,0.9064,110.38,350,9629,9824,0.98,Jersey Boys,Musical,2011,2,Winter
2/27/11,1059807,1407240,0.7531,90,300,11775,12152,0.969,The Addams Family,Musical,2011,2,Winter
2/27/11,315490,726800,0.4341,68.63,200,4597,6320,0.727,Lombardi,Play,2011,2,Winter
2/27/11,1559341,1970240,0.7914,100.92,275,15452,15440,1.001,Spider Man Turn Off The Dark,Musical,2011,2,Winter
2/27/11,443997,1109700,0.4001,73.72,250,6023,9712,0.62,Million Dollar Quartet,Play,2011,2,Winter
2/27/11,179020,428520,0.4178,61.92,165,2891,4696,0.616,Colin Quinnlong Story Short,Play,2011,2,Winter
2/27/11,988839,1376642,0.7183,76.57,161.5,12914,14376,0.898,Mary Poppins,Musical,2011,2,Winter
2/27/11,1301949,1492808,0.8721,97.23,250,13391,13672,0.979,American Idiot,Musical,2011,2,Winter
2/27/11,494802,916640,0.5398,63.01,225,7853,8464,0.928,Raina Tribute To The Beatles On Broadway,Play,2011,2,Winter
2/27/11,862700,1349510,0.6393,73.05,200,11810,12920,0.914,The Phantom Of The Opera,Musical,2011,2,Winter
2/27/11,892911,1327900,0.6724,83.02,250,10755,11368,0.946,Billy Elliotthe Musical,Musical,2011,2,Winter
2/27/11,460268,509733,0.903,109.72,252,4195,4264,0.984,The Book Of Mormon,Musical,2011,2,Winter
2/27/11,391045,681800,0.5735,74.22,122,5269,5920,0.89,The Importance Of Being Earnest,Play,2011,2,Winter
2/27/11,827442,1184940,0.6983,74.72,250,11074,11760,0.942,Memphis,Musical,2011,2,Winter
2/27/11,162403,167583,0.9691,113.89,302,1426,1424,1.001,How To Succeed In Business Without Really Trying,Musical,2011,2,Winter
2/27/11,410061,906512,0.4524,73.21,250,5601,8456,0.662,La Cage Aux Folles 2010 2011,Musical,2011,2,Winter
